taxaU,SiteCode,k,land_type,nCongKS,Smed,Ssd,Smin,Smax
contemp,MGlavr2,0.7,ideal,91,181.83,10.725269886646869,153,210
contemp,MGlavr2,0.7,non_frag,94,181.29,10.50280866716089,160,207
contemp,MGlavr2,0.75,contemp,89,173.42,11.685422153653283,143,200
contemp,MGlavr2,0.75,ideal,88,180.33,10.39430205215892,153,203
contemp,MGlavr2,0.75,non_frag,91,180.06,10.795453588516704,158,205
contemp,MGlavr2,0.7999999999999999,contemp,90,172.52,10.351869981854106,152,205
contemp,MGlavr2,0.7999999999999999,ideal,89,178.24,11.408945630689999,155,207
contemp,MGlavr2,0.7999999999999999,non_frag,87,176.52,11.339998040368242,151,211
contemp,MGlavr2,0.85,contemp,99,174.15,11.353257886900334,144,206
contemp,MGlavr2,0.85,ideal,99,199.73,10.981945697968612,177,229
contemp,MGlavr2,0.85,non_frag,100,194.75,12.801810951438224,155,226
contemp,MGlavr2,0.8999999999999999,contemp,100,171.71,11.062992270620006,149,198
contemp,MGlavr2,0.8999999999999999,ideal,99,200.85,11.748522365718072,173,231
contemp,MGlavr2,0.8999999999999999,non_frag,99,193.5,12.599903799536557,166,223
contemp,MGlavr2,0.95,contemp,100,175.95,11.939557374669729,149,206
contemp,MGlavr2,0.95,ideal,97,201.92,11.555470085153996,176,240
contemp,MGlavr2,0.95,non_frag,99,193.38,11.84306471392358,166,224
contemp,MGlavr2,0.99,contemp,100,174.03,12.375811370197393,130,211
contemp,MGlavr2,0.99,ideal,95,202.55,10.538409785545483,176,232
contemp,MGlavr2,0.99,non_frag,99,193.61,11.987278610462363,164,226
contemp,MGlavr3,0.05,contemp,0,380.51,17.00237357167249,332,422
contemp,MGlavr3,0.05,ideal,0,447.61,20.653903683655965,393,492
contemp,MGlavr3,0.05,non_frag,0,379.87,16.29380188286269,332,420
contemp,MGlavr3,0.09999999999999988,contemp,0,382.23,15.120295411576235,343,416
contemp,MGlavr3,0.09999999999999988,ideal,0,405.96,15.045332173203096,374,441
contemp,MGlavr3,0.09999999999999988,non_frag,0,386.62,16.780688756767855,351,428
contemp,MGlavr3,0.1499999999999999,contemp,0,382.97,14.91284782672412,348,421
contemp,MGlavr3,0.1499999999999999,ideal,0,390.08,15.132198595823224,354,445
contemp,MGlavr3,0.1499999999999999,non_frag,0,387.21,14.505516192124981,361,420
contemp,MGlavr3,0.19999999999999996,contemp,0,383.82,15.86201867240221,348,429
contemp,MGlavr3,0.19999999999999996,ideal,0,383.84,15.430993343124594,349,421
contemp,MGlavr3,0.19999999999999996,non_frag,0,381.28,15.185772182134064,343,422
contemp,MGlavr3,0.2499999999999999,contemp,0,380.75,13.95691422003641,352,417
contemp,MGlavr3,0.2499999999999999,ideal,0,384.25,14.995874853647672,350,417
contemp,MGlavr3,0.2499999999999999,non_frag,0,382.2,15.1843885805671,343,417
contemp,MGlavr3,0.29999999999999993,contemp,0,382.1,16.44488806390434,336,426
contemp,MGlavr3,0.29999999999999993,ideal,0,387.06,16.52963057266214,339,430
contemp,MGlavr3,0.29999999999999993,non_frag,0,381.28,14.572757203949173,345,432
contemp,MGlavr3,0.34999999999999987,contemp,0,382.1,16.326529195011275,350,425
contemp,MGlavr3,0.34999999999999987,ideal,0,381.36,16.036901889773542,344,420
contemp,MGlavr3,0.34999999999999987,non_frag,0,380.7,17.042134356774195,343,425
contemp,MGlavr3,0.3999999999999999,contemp,0,383.45,17.104181661308157,344,426
contemp,MGlavr3,0.3999999999999999,ideal,0,382.56,15.938214036292356,352,427
contemp,MGlavr3,0.3999999999999999,non_frag,0,380.7,14.678714060320354,348,412
contemp,MGlavr3,0.45,contemp,0,383.29,16.34248043188875,346,418
contemp,MGlavr3,0.45,ideal,0,383.52,15.1727293909737,351,414
contemp,MGlavr3,0.45,non_frag,0,381.79,14.937103825945332,347,416
contemp,MGlavr3,0.49999999999999994,contemp,0,381.12,16.165982490989833,343,426
contemp,MGlavr3,0.49999999999999994,ideal,0,384.33,16.975951498897768,343,417
contemp,MGlavr3,0.49999999999999994,non_frag,0,385.84,16.725786056024965,343,421
contemp,MGlavr3,0.5499999999999999,contemp,0,384.73,15.999277130135246,349,422
contemp,MGlavr3,0.5499999999999999,ideal,0,384.74,14.35102502234315,354,417
contemp,MGlavr3,0.5499999999999999,non_frag,0,382.52,15.817443382276263,348,420
contemp,MGlavr3,0.5999999999999999,contemp,0,388.47,16.29181798736204,355,439
contemp,MGlavr3,0.5999999999999999,ideal,0,388.08,14.725556702618078,346,417
contemp,MGlavr3,0.5999999999999999,non_frag,0,382.94,16.00872236998293,337,421
contemp,MGlavr3,0.6499999999999999,contemp,0,379.38,17.087286312792724,337,419
contemp,MGlavr3,0.6499999999999999,ideal,0,381.22,17.831750142128875,340,423
contemp,MGlavr3,0.6499999999999999,non_frag,0,383.96,16.15137983910572,349,431
contemp,MGlavr3,0.7,contemp,0,390.78,15.226624741225516,358,446
contemp,MGlavr3,0.7,ideal,0,390.11,16.363234843558732,355,439
contemp,MGlavr3,0.7,non_frag,0,386.63,15.715690544577711,336,433
contemp,MGlavr3,0.75,contemp,0,381.45,16.004655257111597,342,419
contemp,MGlavr3,0.75,ideal,0,382.28,17.943277630388828,327,433
contemp,MGlavr3,0.75,non_frag,0,384.54,16.237766179652006,338,433
contemp,MGlavr3,0.7999999999999999,contemp,0,380.44,15.704544796737258,335,418
contemp,MGlavr3,0.7999999999999999,ideal,0,406.98,13.591426293324359,378,455
contemp,MGlavr3,0.7999999999999999,non_frag,0,406.7,17.924364097028054,365,463
contemp,MGlavr3,0.85,contemp,0,382.29,17.45429529492452,344,432
contemp,MGlavr3,0.85,ideal,0,411.11,17.85796656108891,378,463
contemp,MGlavr3,0.85,non_frag,0,409.23,17.777442863006893,352,455
contemp,MGlavr3,0.8999999999999999,contemp,0,387.8,17.688094495131093,337,456
contemp,MGlavr3,0.8999999999999999,ideal,0,411.87,13.521143188773394,383,451
contemp,MGlavr3,0.8999999999999999,non_frag,0,409.6,16.45072225241988,360,451
contemp,MGlavr3,0.95,contemp,0,378.84,14.383436040224614,345,420
contemp,MGlavr3,0.95,ideal,0,407.06,17.881100004578503,366,462
contemp,MGlavr3,0.95,non_frag,0,405.85,16.94040355857182,359,441
contemp,MGlavr3,0.99,contemp,0,385.83,16.93782748760891,348,428
contemp,MGlavr3,0.99,ideal,0,407.65,15.307867522317016,374,442
contemp,MGlavr3,0.99,non_frag,0,412.64,15.709175083949566,367,442
contemp,MGlavr6,0.05,contemp,0,163.97,9.792240795547247,136,183
contemp,MGlavr6,0.05,ideal,0,409.64,14.3234779366612,378,443
contemp,MGlavr6,0.05,non_frag,0,367.02,14.658386092209566,321,401
contemp,MGlavr6,0.09999999999999988,contemp,0,165.23,10.971823416866911,142,194
contemp,MGlavr6,0.09999999999999988,ideal,0,327.37,13.497964680093459,296,360
contemp,MGlavr6,0.09999999999999988,non_frag,0,313.41,12.53205586655375,282,339
contemp,MGlavr6,0.1499999999999999,contemp,0,166.68,10.637156147631327,145,194
contemp,MGlavr6,0.1499999999999999,ideal,0,267.32,13.114014402057585,231,305
contemp,MGlavr6,0.1499999999999999,non_frag,0,265.58,12.677172676535847,240,289
contemp,MGlavr6,0.19999999999999996,contemp,4,163.24,11.381466415966695,141,189
contemp,MGlavr6,0.19999999999999996,ideal,2,237.51,11.164061206669489,210,262
contemp,MGlavr6,0.19999999999999996,non_frag,6,234.66,12.215423269644226,198,266
contemp,MGlavr6,0.2499999999999999,contemp,0,166.12,11.252187217235464,140,195
contemp,MGlavr6,0.2499999999999999,ideal,3,234.23,12.340174187988554,207,269
contemp,MGlavr6,0.2499999999999999,non_frag,6,236.3,13.865515686498114,208,273
contemp,MGlavr6,0.29999999999999993,contemp,38,166.81,10.135142382379792,135,189
contemp,MGlavr6,0.29999999999999993,ideal,59,203.6,10.45046033493842,179,224
contemp,MGlavr6,0.29999999999999993,non_frag,61,204.68,12.465613308277902,181,235
contemp,MGlavr6,0.34999999999999987,contemp,27,165.09,10.969282178663812,126,190
contemp,MGlavr6,0.34999999999999987,ideal,58,204.15,11.320291069534825,179,228
contemp,MGlavr6,0.34999999999999987,non_frag,60,203.42,11.388617390210545,168,232
contemp,MGlavr6,0.3999999999999999,contemp,40,165.65,10.986102331784664,144,193
contemp,MGlavr6,0.3999999999999999,ideal,53,203.83,10.875842008503957,176,231
contemp,MGlavr6,0.3999999999999999,non_frag,67,203.1,10.875326536372471,173,231
contemp,MGlavr6,0.45,contemp,33,164.81,12.178549614263215,135,198
contemp,MGlavr6,0.45,ideal,55,205.12,10.493172383348453,182,232
contemp,MGlavr6,0.45,non_frag,64,202.61,12.251485170741093,167,228
contemp,MGlavr6,0.49999999999999994,contemp,97,166.03,10.809138483129669,140,190
contemp,MGlavr6,0.49999999999999994,ideal,100,170.44,9.429504523332897,147,195
contemp,MGlavr6,0.49999999999999994,non_frag,100,169.87,11.093409636975341,136,192
contemp,MGlavr6,0.5499999999999999,contemp,97,164.92,11.20216429305002,135,194
contemp,MGlavr6,0.5499999999999999,ideal,100,171.06,10.342439780151519,143,193
contemp,MGlavr6,0.5499999999999999,non_frag,100,170.1,9.441473091706301,145,194
contemp,MGlavr6,0.5999999999999999,contemp,99,165.04,10.61152413390482,140,189
contemp,MGlavr6,0.5999999999999999,ideal,100,170.24,9.139900315527395,145,189
contemp,MGlavr6,0.5999999999999999,non_frag,97,172.63,9.660557107970721,147,195
contemp,MGlavr6,0.6499999999999999,contemp,96,166.82,12.12925339329622,127,195
contemp,MGlavr6,0.6499999999999999,ideal,100,169.17,10.450513495672464,142,191
contemp,MGlavr6,0.6499999999999999,non_frag,100,171.91,11.609900860033129,149,202
contemp,MGlavr6,0.7,contemp,100,164.83,9.97375849847281,140,190
contemp,MGlavr6,0.7,ideal,99,167.64,8.241947401536663,144,189
contemp,MGlavr6,0.7,non_frag,99,169.74,10.877295415476935,141,199
contemp,MGlavr6,0.75,contemp,98,165.01,10.973333149232298,143,189
contemp,MGlavr6,0.75,ideal,98,170.48,10.140906261177046,146,195
contemp,MGlavr6,0.75,non_frag,98,172.7,10.63014581273465,146,215
contemp,MGlavr6,0.7999999999999999,contemp,99,163.92,10.584608608443649,138,194
contemp,MGlavr6,0.7999999999999999,ideal,97,170.7,10.16082793095249,150,197
contemp,MGlavr6,0.7999999999999999,non_frag,98,170.95,10.539368236677321,145,199
contemp,MGlavr6,0.85,contemp,85,164.17,10.713962380883643,142,187
contemp,MGlavr6,0.85,ideal,71,196.28,10.914803218241238,169,226
contemp,MGlavr6,0.85,non_frag,73,195.83,10.88512561231884,173,220
contemp,MGlavr6,0.8999999999999999,contemp,84,165.25,9.450963287977954,134,187
contemp,MGlavr6,0.8999999999999999,ideal,73,196.71,11.327355821152167,167,225
contemp,MGlavr6,0.8999999999999999,non_frag,75,195.91,11.439869145257129,162,225
contemp,MGlavr6,0.95,contemp,82,166.05,11.155806568868977,137,189
contemp,MGlavr6,0.95,ideal,77,194.98,11.582798112771028,169,225
contemp,MGlavr6,0.95,non_frag,80,193.5,9.677110345886557,174,215
contemp,MGlavr6,0.99,contemp,75,163.97,10.589164463752748,143,190
contemp,MGlavr6,0.99,ideal,83,194.42,11.98161891896049,164,222
contemp,MGlavr6,0.99,non_frag,85,193.02,10.812432051517682,167,220
contemp,MGmadre4,0.05,contemp,94,116.48,10.426733317620034,90,151
contemp,MGmadre4,0.05,ideal,25,222.7,13.11834246735879,192,258
contemp,MGmadre4,0.05,non_frag,11,144.02,10.30051484444375,119,174
contemp,MGmadre4,0.09999999999999988,contemp,91,120,10.100505037878156,81,149
contemp,MGmadre4,0.09999999999999988,ideal,99,205.66,10.886206637277052,178,233
contemp,MGmadre4,0.09999999999999988,non_frag,77,152.95,11.45070682834413,122,180
contemp,MGmadre4,0.1499999999999999,contemp,98,115.82,10.07886076614983,88,138
contemp,MGmadre4,0.1499999999999999,ideal,100,189.77,10.958926991639318,162,217
contemp,MGmadre4,0.1499999999999999,non_frag,100,150.31,11.231894521649256,123,184
contemp,MGmadre4,0.19999999999999996,contemp,100,118.02,10.345525554069209,91,146
contemp,MGmadre4,0.19999999999999996,ideal,100,174.91,9.518822395547666,153,197
contemp,MGmadre4,0.19999999999999996,non_frag,100,147.24,10.051503731916299,121,173
contemp,MGmadre4,0.2499999999999999,contemp,100,117,10.181186849113695,94,144
contemp,MGmadre4,0.2499999999999999,ideal,99,154.66,10.766783937817102,133,181
contemp,MGmadre4,0.2499999999999999,non_frag,100,142.2,11.127361853475504,112,164
contemp,MGmadre4,0.29999999999999993,contemp,99,118.28,9.243157447320671,93,142
contemp,MGmadre4,0.29999999999999993,ideal,100,155.64,8.934690082408391,131,180
contemp,MGmadre4,0.29999999999999993,non_frag,100,140.71,10.523945759240418,117,171
contemp,MGmadre4,0.34999999999999987,contemp,99,115.9,10.066947617993964,91,141
contemp,MGmadre4,0.34999999999999987,ideal,97,134.2,9.32792050835024,113,167
contemp,MGmadre4,0.34999999999999987,non_frag,96,130.45,8.97850969613757,108,154
contemp,MGmadre4,0.3999999999999999,contemp,97,118.86,10.604954054829776,93,145
contemp,MGmadre4,0.3999999999999999,ideal,100,135.36,9.82217651618782,110,156
contemp,MGmadre4,0.3999999999999999,non_frag,97,131.76,9.40569352610804,114,167
contemp,MGmadre4,0.45,contemp,97,115.36,9.337142080006185,93,135
contemp,MGmadre4,0.45,ideal,94,133.06,8.680431958716051,113,154
contemp,MGmadre4,0.45,non_frag,97,131.13,9.228474818449008,108,151
contemp,MGmadre4,0.49999999999999994,contemp,98,120.08,9.532167760914735,97,148
contemp,MGmadre4,0.49999999999999994,ideal,98,133.65,8.190133260715776,111,153
contemp,MGmadre4,0.49999999999999994,non_frag,95,131.53,8.568741642349437,109,151
contemp,MGmadre4,0.5499999999999999,contemp,83,116.89,8.999320962038068,96,138
contemp,MGmadre4,0.5499999999999999,ideal,79,116.99,8.847181826018174,94,137
contemp,MGmadre4,0.5499999999999999,non_frag,81,118.53,9.822109670729521,93,155
contemp,MGmadre4,0.5999999999999999,contemp,77,118.37,8.426335580377232,88,136
contemp,MGmadre4,0.5999999999999999,ideal,85,119.37,8.628886183493021,98,139
contemp,MGmadre4,0.5999999999999999,non_frag,77,118.69,7.4450105317710475,101,138
contemp,MGmadre4,0.6499999999999999,contemp,76,115.61,9.114196939861781,93,138
contemp,MGmadre4,0.6499999999999999,ideal,78,117.84,9.136142014498839,92,142
contemp,MGmadre4,0.6499999999999999,non_frag,70,116.17,8.742159546436655,96,138
contemp,MGmadre4,0.7,contemp,77,118.18,8.12451086328751,103,142
contemp,MGmadre4,0.7,ideal,85,117.61,8.185840201102133,100,137
contemp,MGmadre4,0.7,non_frag,83,117.52,8.671886539941362,97,139
contemp,MGmadre4,0.75,contemp,82,118.79,8.636655497460703,102,142
contemp,MGmadre4,0.75,ideal,79,117.76,8.983846333809085,96,142
contemp,MGmadre4,0.75,non_frag,80,119.09,8.833013144568573,99,142
contemp,MGmadre4,0.7999999999999999,contemp,84,117.18,7.249353854870882,96,135
contemp,MGmadre4,0.7999999999999999,ideal,72,115.67,9.157494033287543,94,139
contemp,MGmadre4,0.7999999999999999,non_frag,76,117.28,8.639912083353673,98,139
contemp,MGmadre4,0.85,contemp,81,119.2,8.077903518396667,98,136
contemp,MGmadre4,0.85,ideal,82,119.75,9.66235536042383,99,145
contemp,MGmadre4,0.85,non_frag,82,118.63,7.999564382079208,101,138
contemp,MGmadre4,0.8999999999999999,contemp,98,116.62,10.497503310672293,94,150
contemp,MGmadre4,0.8999999999999999,ideal,100,162.06,10.292509780211898,137,189
contemp,MGmadre4,0.8999999999999999,non_frag,99,158.91,8.293961537154484,137,178
contemp,MGmadre4,0.95,contemp,99,119.46,11.715844404096963,88,149
contemp,MGmadre4,0.95,ideal,100,162.16,11.397961894722028,134,192
contemp,MGmadre4,0.95,non_frag,98,162.41,9.87711874725999,139,187
contemp,MGmadre4,0.99,contemp,97,119.42,10.819156224685058,98,151
contemp,MGmadre4,0.99,ideal,99,162.24,11.37614019149578,127,185
contemp,MGmadre4,0.99,non_frag,99,161.49,11.909163774933226,135,193
contemp,MGubera,0.05,contemp,96,89.96,8.208052217921205,72,114
contemp,MGubera,0.05,ideal,70,170.52,10.740727737133659,142,191
contemp,MGubera,0.05,non_frag,63,105.69,9.181332620424373,85,134
contemp,MGubera,0.09999999999999988,contemp,100,89.7,9.306780410870433,64,123
contemp,MGubera,0.09999999999999988,ideal,100,150.79,9.788980611592885,127,178
contemp,MGubera,0.09999999999999988,non_frag,99,103.97,9.986308809383155,86,134
contemp,MGubera,0.1499999999999999,contemp,95,91.42,7.411675201526933,76,115
contemp,MGubera,0.1499999999999999,ideal,92,136.19,9.000218852557941,109,155
contemp,MGubera,0.1499999999999999,non_frag,97,106.41,9.449595149256316,83,138
contemp,MGubera,0.19999999999999996,contemp,91,88.36,8.01453225539253,68,108
contemp,MGubera,0.19999999999999996,ideal,79,127.17,8.270740687214872,106,145
contemp,MGubera,0.19999999999999996,non_frag,94,102.78,8.766995039362234,85,127
contemp,MGubera,0.2499999999999999,contemp,65,89.44,7.752901053636293,69,109
contemp,MGubera,0.2499999999999999,ideal,52,114.53,8.052172051532105,96,139
contemp,MGubera,0.2499999999999999,non_frag,66,103.15,8.344083974513762,81,120
contemp,MGubera,0.29999999999999993,contemp,50,89.35,9.088092998172627,69,112
contemp,MGubera,0.29999999999999993,ideal,20,100.53,6.941974510253556,88,119
contemp,MGubera,0.29999999999999993,non_frag,33,96.82,8.61215959729573,73,120
contemp,MGubera,0.34999999999999987,contemp,44,90.38,8.05634200271106,73,110
contemp,MGubera,0.34999999999999987,ideal,17,101.35,6.655103608540144,85,117
contemp,MGubera,0.34999999999999987,non_frag,31,97.38,7.355036754263412,81,119
contemp,MGubera,0.3999999999999999,contemp,47,90.21,6.776809833184897,69,109
contemp,MGubera,0.3999999999999999,ideal,24,100.09,7.770827341780126,77,117
contemp,MGubera,0.3999999999999999,non_frag,39,98.08,7.320484611656181,80,115
contemp,MGubera,0.45,contemp,23,90.23,7.49929963059851,67,114
contemp,MGubera,0.45,ideal,24,91.75,7.823010606505334,76,114
contemp,MGubera,0.45,non_frag,21,90.98,7.166109914949066,71,108
contemp,MGubera,0.49999999999999994,contemp,23,91.33,7.5746187022746225,76,116
contemp,MGubera,0.49999999999999994,ideal,26,93.23,7.78090773962301,70,109
contemp,MGubera,0.49999999999999994,non_frag,21,93.46,7.723007735646035,78,114
contemp,MGubera,0.5499999999999999,contemp,19,92.02,7.593165454285954,64,108
contemp,MGubera,0.5499999999999999,ideal,19,92.57,6.802042177006681,75,112
contemp,MGubera,0.5499999999999999,non_frag,21,93.23,6.798477250774098,77,110
contemp,MGubera,0.5999999999999999,contemp,14,89.78,8.675496667294757,62,108
contemp,MGubera,0.5999999999999999,ideal,16,91.11,7.089464369788811,75,112
contemp,MGubera,0.5999999999999999,non_frag,21,91.51,7.094591765791201,72,115
contemp,MGubera,0.6499999999999999,contemp,9,89.28,7.7564961369959,67,107
contemp,MGubera,0.6499999999999999,ideal,7,90.14,7.44545146211749,74,114
contemp,MGubera,0.6499999999999999,non_frag,16,91.78,7.318966643404841,76,112
contemp,MGubera,0.7,contemp,13,87.65,7.231210413229865,71,109
contemp,MGubera,0.7,ideal,14,88.77,7.168752339215668,71,109
contemp,MGubera,0.7,non_frag,13,88.52,7.373827590426381,65,103
contemp,MGubera,0.75,contemp,18,89.11,6.965854672122533,67,113
contemp,MGubera,0.75,ideal,10,88.06,7.157421803183523,70,108
contemp,MGubera,0.75,non_frag,12,88.16,7.251220726208934,71,112
contemp,MGubera,0.7999999999999999,contemp,17,89.51,7.159785279777966,74,107
contemp,MGubera,0.7999999999999999,ideal,14,90.7,7.3464070789534235,72,108
contemp,MGubera,0.7999999999999999,non_frag,12,90.43,8.501045687312695,71,115
contemp,MGubera,0.85,contemp,12,91.14,7.894532054760203,73,108
contemp,MGubera,0.85,ideal,14,89.58,6.74676128811357,75,113
contemp,MGubera,0.85,non_frag,12,89.44,8.016800540682729,71,114
contemp,MGubera,0.8999999999999999,contemp,12,87.75,7.199010874818677,69,108
contemp,MGubera,0.8999999999999999,ideal,10,88,7.558525857024843,70,112
contemp,MGubera,0.8999999999999999,non_frag,11,87.21,6.752919308855926,73,106
contemp,MGubera,0.95,contemp,22,90.5,7.037418029735943,70,107
contemp,MGubera,0.95,ideal,18,91.03,6.836407290855676,76,108
contemp,MGubera,0.95,non_frag,18,92.03,7.255029603347911,70,113
contemp,MGubera,0.99,contemp,19,90.31,8.221301477247868,70,114
contemp,MGubera,0.99,ideal,14,91.66,7.226801966753113,75,107
contemp,MGubera,0.99,non_frag,24,92.02,7.555825901283397,76,115
contemp,MGuberl1,0.05,contemp,38,85.59,9.076660045179482,70,117
contemp,MGuberl1,0.05,ideal,0,170.11,10.659936323648582,145,204
contemp,MGuberl1,0.05,non_frag,0,125.85,10.89655213748131,101,152
contemp,MGuberl1,0.09999999999999988,contemp,76,88.48,8.959482308276703,70,111
contemp,MGuberl1,0.09999999999999988,ideal,89,148.11,8.63735719962648,126,178
contemp,MGuberl1,0.09999999999999988,non_frag,66,124.68,8.887489788881602,99,146
contemp,MGuberl1,0.1499999999999999,contemp,88,87.09,8.359468109318145,69,115
contemp,MGuberl1,0.1499999999999999,ideal,98,138.71,9.717520363765749,115,158
contemp,MGuberl1,0.1499999999999999,non_frag,93,121.55,9.745628390579682,94,142
contemp,MGuberl1,0.19999999999999996,contemp,94,86.83,8.24627862196707,69,111
contemp,MGuberl1,0.19999999999999996,ideal,100,127.78,8.199014476376925,110,147
contemp,MGuberl1,0.19999999999999996,non_frag,100,113.76,9.111120965749782,91,140
