contraste,tipo,Uefeito,Q_0.05,Q_0.5,Q_0.95
Área per se,fixo e aleat,0.2089629455295313,-1.2266462689162296,-0.3535160039473433,0.5181817770665123
Área per se,fixo e aleat,0.21319662976760143,-1.256730259635872,-0.3648776137702529,0.5162564837084425
Área per se,fixo e aleat,0.21360404393269958,-1.2590028901082868,-0.3661400610991657,0.5159196982276348
Área per se,fixo e aleat,0.21668223511661697,-1.27774006033643,-0.37456243124487465,0.5163731136841287
Área per se,fixo e aleat,0.21980249507031877,-1.2976589991332232,-0.38632933654851825,0.5164923502606077
Área per se,fixo e aleat,0.2202422771445471,-1.3012539212829901,-0.3883751465154297,0.5164624161574365
Área per se,fixo e aleat,0.22417357423862871,-1.3269762375406082,-0.40032948304779353,0.511924791068833
Área per se,fixo e aleat,-0.0734017325182012,-0.542910102996089,0.1344146042458648,0.809268110169157
Área per se,fixo e aleat,-0.07183998417674403,-0.5347406739674639,0.12948235762954766,0.7898320810147638
Área per se,fixo e aleat,-0.07085557824924438,-0.526643352667809,0.12725840938482752,0.7812578347686744
Área per se,fixo e aleat,-0.07025919161550939,-0.5218201259525062,0.1258788721398085,0.7744851812616722
Área per se,fixo e aleat,-0.06893147960555335,-0.5117892576845916,0.12374045689824659,0.7609734977340236
Área per se,fixo e aleat,-0.0652017509648965,-0.48807413687368617,0.11769877569796532,0.72865376298586515
Área per se,fixo e aleat,-0.06424971294652704,-0.48150240925778603,0.11531318838548386,0.7157851120310003
Área per se,fixo e aleat,-0.06121219001846766,-0.4660717627305175,0.10831182151987279,0.6867540441785761
Área per se,fixo e aleat,-0.05856351775304897,-0.4521994118731817,0.10359377755033365,0.6616498791782636
Área per se,fixo e aleat,-0.05764384764380969,-0.4465334544875106,0.10183876879648869,0.6520443521662093
Área per se,fixo e aleat,-0.053492900431381975,-0.42168416315967905,0.09268274846023823,0.6127539861711072
Área per se,fixo e aleat,-0.05192528454120145,-0.4117813712064262,0.08941476586705957,0.5981301155342306
Área per se,fixo e aleat,-0.051037982341092344,-0.40678563686283437,0.08910931901825123,0.5918553456660428
Área per se,fixo e aleat,-0.04577361084429629,-0.3748865851571919,0.0832500793924762,0.5459042088689684
Área per se,fixo e aleat,-0.04528705132935392,-0.37263089511138753,0.08122414174538525,0.5406103223057319
Área per se,fixo e aleat,-0.044432117038375005,-0.3691001497523642,0.0792772498896199,0.5331575729447418
Área per se,fixo e aleat,-0.038648818117506395,-0.3471651553858195,0.06890687527895388,0.48127959707559836
Área per se,fixo e aleat,-0.03805432125721061,-0.34405271560099887,0.06752096389778937,0.47690021415326217
Área per se,fixo e aleat,-0.037826251735657665,-0.3425324517992142,0.06722779248351204,0.4756261785214876
Área per se,fixo e aleat,-0.03341943252826255,-0.3257915193826077,0.062251716247811194,0.44519749247071616
Área per se,fixo e aleat,-0.03201058490565887,-0.3185410639328219,0.059600732966699606,0.437291406457944
Área per se,fixo e aleat,-0.03122038643294031,-0.3163442429382549,0.058602650269195374,0.432593930288145
Área per se,fixo e aleat,-0.030335031670124926,-0.3130431325727461,0.05729439866592684,0.4273357052979215
Área per se,fixo e aleat,-0.025372351693811343,-0.294239207079044,0.0501613535426147,0.3947338147164611
Área per se,fixo e aleat,-0.02461452113022297,-0.2906724627570241,0.048719505351209634,0.3893490030422163
Área per se,fixo e aleat,-0.0237236347405522,-0.2881091637111793,0.048086714670792244,0.3824717263704207
Área per se,fixo e aleat,-0.022615742083039236,-0.2843177717887743,0.046642406584768654,0.37490931817850803
Área per se,fixo e aleat,-0.018734118481963824,-0.27199640045205387,0.041312885276176194,0.3561032953428272
Área per se,fixo e aleat,-0.018008655827505632,-0.2694889470150813,0.03952270731765652,0.3527956006597483
Área per se,fixo e aleat,-0.01489645249595356,-0.26501680675741074,0.035737960031119044,0.3354882528875892
Área per se,fixo e aleat,-0.012095885270116291,-0.26156326464129237,0.03128111584324011,0.320992015520733
Área per se,fixo e aleat,-0.011402790524788278,-0.26020177585983295,0.030589922964185147,0.3182648194517969
Área per se,fixo e aleat,-0.007177162908867871,-0.255637867220332,0.021912532203760462,0.2997436635172564
Área per se,fixo e aleat,-0.005457652058268758,-0.2549385492755422,0.01694140255442261,0.29239515121878296
Área per se,fixo e aleat,-0.0047969252220709385,-0.2546468539564572,0.01643520120668513,0.29175401503104076
Área per se,fixo e aleat,5.421266782178052e-4,-0.258565844014547,0.0020524755320341626,0.2716751753066399
Área per se,fixo e aleat,0.0011805811535787608,-0.26077728720987947,-2.549675980927017e-4,0.2683868612035565
Área per se,fixo e aleat,0.00138704374839717,-0.26089485557330566,-6.11103924439595e-4,0.2675392900181668
Área per se,fixo e aleat,0.0018089400806464012,-0.2611262150067259,-0.001970357646213217,0.26547903416722135
Área per se,fixo e aleat,0.00781881436542628,-0.26267192200486206,-0.01753300262092815,0.2500861491952426
Área per se,fixo e aleat,0.008261416265303495,-0.2628501668070283,-0.018527571623344546,0.24842778825840414
Área per se,fixo e aleat,0.008414805383363755,-0.2635750696146567,-0.018584824071443375,0.24834587524426804
Área per se,fixo e aleat,0.01007659000276617,-0.270144979714115,-0.02289710609307756,0.24207065026108662
Área per se,fixo e aleat,0.014457047577273813,-0.2806215566220925,-0.034050195413092385,0.23339202723089364
Área per se,fixo e aleat,0.015020670686081095,-0.2839703125967744,-0.03642090749799022,0.23174259913512255
Área per se,fixo e aleat,0.01598070585238917,-0.28601859789428014,-0.03884600457615981,0.22855706448710308
Área per se,fixo e aleat,0.021095280789121346,-0.30685306409811647,-0.05268840642254477,0.21581645222829396
Área per se,fixo e aleat,0.021626535988798434,-0.30821268056908024,-0.05358668541023913,0.21417704484735864
Área per se,fixo e aleat,0.02369999543947486,-0.31427300572629524,-0.05941000475679038,0.20719731777094888
Área per se,fixo e aleat,0.027733514000968865,-0.3305208182540326,-0.07047905180459514,0.20107281245518724
Área per se,fixo e aleat,0.028232401291515774,-0.3321263677199813,-0.07145150938028033,0.19939176526788938
Área per se,fixo e aleat,0.03141928502656055,-0.3451770545156458,-0.07760913065515895,0.19511900877632926
Área per se,fixo e aleat,0.034371747212816384,-0.35505838264816536,-0.08543761527560793,0.18976327818061553
Área per se,fixo e aleat,0.03473989028032281,-0.35607127834089913,-0.08641635927257028,0.18910134930077704
Área per se,fixo e aleat,0.034838266594233114,-0.35634852367620745,-0.08661597873381348,0.18900779473823712
Área per se,fixo e aleat,0.039138574613646226,-0.3701659390650482,-0.09478343272112687,0.18713574904080274
Área per se,fixo e aleat,0.04100998042466392,-0.3777165642715053,-0.09801910281295984,0.18883132299712224
Área per se,fixo e aleat,0.04144413189695048,-0.3782691975112033,-0.09884016321301772,0.18953858938265672
Área per se,fixo e aleat,0.0468578642007319,-0.3938294427445976,-0.10385061286573066,0.1939127764772498
Área per se,fixo e aleat,0.04764821363651145,-0.39510397423006144,-0.10422927109335908,0.19484022839133272
Área per se,fixo e aleat,0.04804999719966782,-0.39569237527915346,-0.10399040959549663,0.1957153414342161
Área per se,fixo e aleat,0.054286446848358955,-0.4122926911517152,-0.11054059696577828,0.1966526238062272
Área per se,fixo e aleat,0.054577153787817606,-0.41326424663097505,-0.11087114299913665,0.19740023036134174
Área per se,fixo e aleat,0.05465586250238516,-0.41347664125512174,-0.11088261029142488,0.19763968320146577
Área per se,fixo e aleat,0.06092468006020649,-0.42837386837509994,-0.11470474822072796,0.20663515793697876
Área per se,fixo e aleat,0.0612617278051025,-0.42897771618586905,-0.11486752603289459,0.20686124960360058
Área per se,fixo e aleat,0.06229644337490328,-0.43268906573316024,-0.11430505176587281,0.20862106117427406
Área per se,fixo e aleat,0.06699664718211765,-0.4456410554187132,-0.11848603210508697,0.20941961900284492
Área per se,fixo e aleat,0.06756291327205402,-0.44672842953244263,-0.11842834167913559,0.20917883607689744
Área per se,fixo e aleat,0.06786759310781984,-0.4471582629512481,-0.11842941695613002,0.20962725024357448
Área per se,fixo e aleat,0.06965598242452838,-0.4529308786742411,-0.12047343726328995,0.21328041888339733
Área per se,fixo e aleat,0.07001573296198896,-0.45397009634994834,-0.12048039464730453,0.21357876213126978
Área per se,fixo e aleat,0.07420114648390155,-0.46996178968231134,-0.12802299546550316,0.21985165824697986
Área per se,fixo e aleat,0.07447345841053718,-0.4708278990836196,-0.12881106402658452,0.21971526002843436
Área per se,fixo e aleat,0.07773502254907463,-0.48214772961061225,-0.13612401112241176,0.2208124888251326
Área per se,fixo e aleat,0.0805834837691495,-0.4916606866869539,-0.14072686019792993,0.22235125672819733
Área per se,fixo e aleat,0.08083937969574909,-0.49293959148480804,-0.14144180309582272,0.22178822829112577
Área per se,fixo e aleat,0.08107932371325455,-0.49424802972076565,-0.14201194211080798,0.22129487346899182
Área per se,fixo e aleat,0.08545431213616034,-0.5120490268995591,-0.15529118173969378,0.2173843857814934
Área per se,fixo e aleat,0.08747761290759659,-0.5234601136527971,-0.1607001387767446,0.215894981696728
Área per se,fixo e aleat,0.08768518901597189,-0.5242304062748103,-0.16156499447179132,0.21577240940290535
Área per se,fixo e aleat,0.09043703269998545,-0.5400051811833989,-0.17154496935062405,0.21339912054505802
Área per se,fixo e aleat,0.0929088053531355,-0.5554910749799918,-0.18105410041804726,0.21205556616954585
Área per se,fixo e aleat,0.09317360172324601,-0.5571296119808552,-0.1820232232047248,0.21184106431112115
Área per se,fixo e aleat,0.09411584611944412,-0.5624350088202756,-0.18618930286034996,0.21080069372068175
Área per se,fixo e aleat,0.09429105431868923,-0.5636176394544575,-0.1869697921749504,0.21048940265713192
Área per se,fixo e aleat,0.10075407933129166,-0.6056638612380039,-0.21589258053108765,0.1944266074636858
Área per se,fixo e aleat,0.10089289131033169,-0.6063710020680727,-0.2166038988933588,0.19410014937694944
Área per se,fixo e aleat,0.10089691962140657,-0.6063914664393681,-0.21662377888834888,0.19409087433623817
Área per se,fixo e aleat,0.10739231254313916,-0.6450904302333119,-0.25227635955458766,0.17316030535531682
Área per se,fixo e aleat,0.1075027849241239,-0.6456358167979995,-0.25293992935706205,0.1727003651750364
Área per se,fixo e aleat,0.10799156009667042,-0.6487835024263391,-0.255962211917563,0.17048768037383388
Área per se,fixo e aleat,0.10861218089741739,-0.6535179604079532,-0.2596407279128588,0.16751225018341545
Área per se,fixo e aleat,0.1140305457549867,-0.6856654686822388,-0.2880318340284276,0.14380575172829965
Área per se,fixo e aleat,0.11410865022684125,-0.68613192079995,-0.28835375999797336,0.14332675376384574
Área per se,fixo e aleat,0.11618739806547604,-0.7036291339869066,-0.3011680561465049,0.13350823411389484
Área per se,fixo e aleat,0.11633147048450307,-0.7047498913962954,-0.3020245396813406,0.1328213094292353
Área per se,fixo e aleat,0.12066877896683423,-0.7368076870815126,-0.3308722981250806,0.11129027157801069
Área per se,fixo e aleat,0.12071451552955859,-0.737084520345965,-0.3310496610894349,0.11104335727465196
Área per se,fixo e aleat,0.12405076007158874,-0.7646287948812227,-0.3540006132633034,0.090007118688992
Área per se,fixo e aleat,0.12730701217868176,-0.792300419419513,-0.375284368401198,0.07076575784946233
Área per se,fixo e aleat,0.12732038083227595,-0.7924050624616172,-0.37539500001783294,0.0707229959075377
Área per se,fixo e aleat,0.13028260946069853,-0.8176404079426395,-0.3973090747982088,0.05322578585258314
Área per se,fixo e aleat,0.13177004965867442,-0.828658419338187,-0.40769819756064557,0.04287443902896382
Área per se,fixo e aleat,0.1339262461349933,-0.8462343013001815,-0.4252000632263874,0.02812893629391497
Área per se,fixo e aleat,0.1339452453905293,-0.8464529352981236,-0.4253306358928072,0.027978706581432575
Área per se,fixo e aleat,0.1371373701805712,-0.878635474831272,-0.4490319208527153,0.00747116811620676
Área per se,fixo e aleat,0.13948933924576012,-0.8980931928465559,-0.466974944556543,-0.012897111468072127
Área per se,fixo e aleat,0.14053211143771063,-0.9068632186325863,-0.47465872759348826,-0.022595523814100713
Área per se,fixo e aleat,0.1405834786023768,-0.907344349322099,-0.4751333704579051,-0.022876850788510577
Área per se,fixo e aleat,0.14713797674042797,-0.967285731491854,-0.527528921018437,-0.07092660130397022
Área per se,fixo e aleat,0.1472086288328458,-0.9680351740810902,-0.5280102154099194,-0.07148488348696076
Área per se,fixo e aleat,0.14722171181422433,-0.9681723303474783,-0.5281129518332514,-0.0715883056914236
Área per se,fixo e aleat,0.1537438420431453,-1.0261220099273607,-0.5830648813391143,-0.11827702756511613
Área per se,fixo e aleat,0.15385994502607186,-1.0270532774051453,-0.5839268780170069,-0.11933277788259025
Área per se,fixo e aleat,0.1549279184199315,-1.0371076543809679,-0.5937001626428132,-0.12944238655698043
Área per se,fixo e aleat,0.16034970734586265,-1.0927132180238524,-0.6404151721930406,-0.16807738133776698
Área per se,fixo e aleat,0.16049817823791937,-1.0942590090650077,-0.6419880029132554,-0.16872466144366619
Área per se,fixo e aleat,0.16264720800701718,-1.1207666859996857,-0.6616075497314352,-0.18433922863272856
Área per se,fixo e aleat,0.16695557264858,-1.1719958642240833,-0.70169858527737,-0.2175000870728313
Área per se,fixo e aleat,0.1671364114497669,-1.1737671552406843,-0.7034384296520929,-0.21917786771242914
Área per se,fixo e aleat,0.17036649759410286,-1.2072706321193687,-0.7333928562230378,-0.24491510527494847
Área per se,fixo e aleat,0.17356143795129733,-1.2471041633437359,-0.7642038570450211,-0.26986177439459
Área per se,fixo e aleat,0.17377464466161444,-1.2496352253978231,-0.7660562121371928,-0.2716316336237243
Área per se,fixo e aleat,0.17808578718118853,-1.2941641925769134,-0.8083516458161321,-0.3068135377997728
Área per se,fixo e aleat,0.18016730325401467,-1.3190789886131598,-0.8284793628711323,-0.322900845692338
Área per se,fixo e aleat,0.18041287787346197,-1.3224875688390425,-0.8305465468034557,-0.32481121974657107
Área per se,fixo e aleat,0.1858050767682742,-1.3844949081401448,-0.8823767347748372,-0.3709129986200508
Área per se,fixo e aleat,0.18677316855673207,-1.3959781311827846,-0.8922473978436346,-0.3775002088620483
Área per se,fixo e aleat,0.1870511110853095,-1.399088905722146,-0.8949916678333627,-0.3788727826032027
Área per se,fixo e aleat,0.1933790338594494,-1.4794865999085078,-0.9549644319578612,-0.4294998314215142
Área per se,fixo e aleat,0.19352436635535988,-1.4812733260986088,-0.9563970974107854,-0.43048798187336623
Área per se,fixo e aleat,0.19368934429715703,-1.4835056393478976,-0.9580861276628762,-0.43162535950619496
Área per se,fixo e aleat,0.19998489916216675,-1.567124408066841,-1.0213202888045518,-0.4854440069924462
Área per se,fixo e aleat,0.20016551792362516,-1.5697808093932115,-1.0227763502501312,-0.4869059463652003
Área per se,fixo e aleat,0.2003275775090045,-1.572216828586719,-1.0242576083383363,-0.4882215797785385
Área per se,fixo e aleat,0.20124365594244556,-1.5851660351716776,-1.033217635522301,-0.49463614457446775
Área per se,fixo e aleat,0.20659076446488409,-1.649808686001864,-1.087220764266341,-0.5360900887146487
Área per se,fixo e aleat,0.20696581072085204,-1.6536825204150944,-1.0912911749843022,-0.5389492700878427
Área per se,fixo e aleat,0.2089629455295313,-1.6740079112493673,-1.1108136325477644,-0.5528301971792816
Área per se,fixo e aleat,0.21319662976760143,-1.7330312891819686,-1.1575424247871613,-0.585987265837408
Área per se,fixo e aleat,0.21360404393269958,-1.7389893975134763,-1.161366374970901,-0.5889187719754236
